Artist,type,number
Jancsikity József,prestige_rank,35.0
Csáky Donát Márk,prestige_rank,52.0
Erdős Gábor,prestige_rank,119.0
Jánosi Kata,prestige_rank,42.0
Zoltán Sándor,prestige_rank,34.0
Dobos Tamás,prestige_rank,180.0
Elek Judit Katalin,prestige_rank,118.0
Baróthy Anna,prestige_rank,103.0
Varga Tünde,prestige_rank,81.0
Sipos Barbara,prestige_rank,43.0
Pálos Anna,prestige_rank,57.0
Schaller István,prestige_rank,22.0
Tettamanti Béla,prestige_rank,4.0
Bráda Judit,prestige_rank,109.0
Kelemen Marcel,prestige_rank,15.0
Lipcsey György,prestige_rank,79.0
Pató Karoly,prestige_rank,41.0
Holló István,prestige_rank,138.0
Solt András,prestige_rank,154.0
Balázs Péter,prestige_rank,25.0
Jónas Péter,prestige_rank,48.0
Érmezei Lili Zoé,prestige_rank,14.0
Fischer Balázs,prestige_rank,23.0
Kontra Ágnes,prestige_rank,28.0
Zsubori Ervin,prestige_rank,100.0
Baráth Fábián,prestige_rank,169.0
Tóth József,prestige_rank,114.0
Buda Gábor,prestige_rank,150.0
Török Ferenc,prestige_rank,29.0
Máthé András,prestige_rank,11.0
Bada Tibor,prestige_rank,12.0
Góra Orsolya,prestige_rank,140.0
Herics Nándor,prestige_rank,51.0
Rékassy Eszter,prestige_rank,8.0
Szolnoki Szabolcs,prestige_rank,54.0
Gross Arnold,prestige_rank,24.0
Herczeg László,prestige_rank,39.0
Veres Attila,prestige_rank,59.0
Boros Miklós János,prestige_rank,116.0
Molnár Zoltán,prestige_rank,16.0
Chochol Károly,prestige_rank,20.0
Bátorfi Szabolcs,prestige_rank,30.0
Tihanyi Viktor,prestige_rank,50.0
Mátrai Péter,prestige_rank,53.0
Regős Imre,prestige_rank,27.0
Miklós János,prestige_rank,33.0
Dunai Edit,prestige_rank,19.0
Yan Yeresko,prestige_rank,91.0
Deim Balázs,prestige_rank,63.0
Szegedi Katalin,prestige_rank,9.0
Szabó György,prestige_rank,62.0
Victor Vasarely,exhibitions_total_rank,913.0
Moholy-Nagy László,exhibitions_total_rank,903.0
Vera Molnár,exhibitions_total_rank,908.0
Bak Imre,exhibitions_total_rank,910.0
Nádler István,exhibitions_total_rank,912.0
Szirtes János,exhibitions_total_rank,911.0
Simon Hantaï,exhibitions_total_rank,901.0
Brassaï ,exhibitions_total_rank,871.0
Fehér László,exhibitions_total_rank,905.0
Maurer Dóra,exhibitions_total_rank,879.0
Bukta Imre,exhibitions_total_rank,906.0
Sugár János,exhibitions_total_rank,887.0
Birkás Ákos,exhibitions_total_rank,907.0
El-Hassan Róza,exhibitions_total_rank,784.0
Lakner László,exhibitions_total_rank,835.0
Csörgő Attila,exhibitions_total_rank,846.0
Nemes Csaba,exhibitions_total_rank,851.0
Szűcs Attila,exhibitions_total_rank,894.0
Kassák Lajos,exhibitions_total_rank,890.0
Konok Tamás,exhibitions_total_rank,909.0
Pinczehelyi Sándor,exhibitions_total_rank,880.0
Rita Ackermann,exhibitions_total_rank,787.0
Németh Ilona,exhibitions_total_rank,841.0
Gerhes Gábor,exhibitions_total_rank,868.0
Kepes György,exhibitions_total_rank,895.0
Tót Endre,exhibitions_total_rank,676.0
Reigl Judit,exhibitions_total_rank,897.0
Koronczi Endre,exhibitions_total_rank,888.0
Németh Hajnal,exhibitions_total_rank,852.0
Várnai Gyula,exhibitions_total_rank,805.0
J. Bartusz György,exhibitions_total_rank,538.0
Yona Friedman,exhibitions_total_rank,789.0
Haász István,exhibitions_total_rank,830.0
Halász Károly,exhibitions_total_rank,869.0
Erdély Miklós,exhibitions_total_rank,556.0
Fajó János,exhibitions_total_rank,858.0
Gerber Pál,exhibitions_total_rank,863.0
Csiszér Zsuzsi,exhibitions_total_rank,870.0
Lakner Antal,exhibitions_total_rank,724.0
Gellér B. Istvan,exhibitions_total_rank,878.0
St. Auby Tamás,exhibitions_total_rank,641.0
Kovács Attila,exhibitions_total_rank,877.0
Kicsiny Balázs,exhibitions_total_rank,891.0
Hencze Tamás,exhibitions_total_rank,758.0
Hajas Tibor,exhibitions_total_rank,504.0
Eperjesi Ágnes,exhibitions_total_rank,791.0
feLugossy László,exhibitions_total_rank,900.0
Jovánovics György,exhibitions_total_rank,752.0
Kocsis Imre,exhibitions_total_rank,769.0
Gáyor Tibor,exhibitions_total_rank,731.0
Csontó Lajos,exhibitions_total_rank,828.0
aatoth franyo,exhibitions_total_rank,899.0
Kaszás Tamás,exhibitions_total_rank,465.0
Ilona Keserü Ilona,exhibitions_total_rank,843.0
Dénes Ágnes,exhibitions_total_rank,543.0
Beöthy Balázs,exhibitions_total_rank,714.0
Harasztÿ István,exhibitions_total_rank,713.0
Korniss Dezső,exhibitions_total_rank,706.0
Kerekes Gabor,exhibitions_total_rank,825.0
Szurcsik József,exhibitions_total_rank,883.0
Szilágyi Lenke,exhibitions_total_rank,884.0
Nicolas Schöffer,exhibitions_total_rank,608.0
Szotyory László,exhibitions_total_rank,886.0
Böröcz András,exhibitions_total_rank,875.0
Galántai György,exhibitions_total_rank,735.0
Agnes von Uray,exhibitions_total_rank,749.0
Kádár Katalin,exhibitions_total_rank,842.0
Puklus Péter,exhibitions_total_rank,756.0
Kokesch Ádám,exhibitions_total_rank,550.0
Gyenis Tibor,exhibitions_total_rank,703.0
Bálint Endre,exhibitions_total_rank,902.0
Klimó Károly,exhibitions_total_rank,898.0
Szabados Árpád,exhibitions_total_rank,904.0
Koncz András,exhibitions_total_rank,855.0
Szabó Dezső,exhibitions_total_rank,783.0
Újházi Péter,exhibitions_total_rank,896.0
Kelemen Károly,exhibitions_total_rank,857.0
Király András,exhibitions_total_rank,827.0
Körösényi Tamás,exhibitions_total_rank,861.0
Ősz Gábor,exhibitions_total_rank,802.0
Elekes Károly,exhibitions_total_rank,873.0
Záborszky Gábor,exhibitions_total_rank,874.0
Lovas Ilona,exhibitions_total_rank,810.0
Szíj Kamilla,exhibitions_total_rank,670.0
Barabás Márton,exhibitions_total_rank,892.0
Esterházy Marcell,exhibitions_total_rank,434.0
Gaál József,exhibitions_total_rank,864.0
Tibor Zsolt,exhibitions_total_rank,681.0
Mulasics László,exhibitions_total_rank,804.0
Herman Levente,exhibitions_total_rank,793.0
ef Zámbó István,exhibitions_total_rank,881.0
Baranyay András,exhibitions_total_rank,651.0
Benczúr Emese,exhibitions_total_rank,458.0
Kemény Zoltán,exhibitions_total_rank,859.0
Győrffy László,exhibitions_total_rank,667.0
Rozsda Endre,exhibitions_total_rank,866.0
Asztalos Zsolt,exhibitions_total_rank,774.0
Lugossy Mária,exhibitions_total_rank,872.0
Roskó Gábor,exhibitions_total_rank,801.0
Erdélyi Gábor,exhibitions_total_rank,660.0
Palkó Tibor,exhibitions_total_rank,850.0
Saxon-Szász János,exhibitions_total_rank,739.0
Cseke Szilard,exhibitions_total_rank,727.0
Komoróczky Tamás,exhibitions_total_rank,601.0
Jovián György,exhibitions_total_rank,822.0
Ország Lili,exhibitions_total_rank,771.0
Keserue Zsolt,exhibitions_total_rank,664.0
Nagy Kriszta,exhibitions_total_rank,524.0
Károlyi Zsigmond,exhibitions_total_rank,699.0
Iski Kocsis Tibor,exhibitions_total_rank,665.0
Fischer Judit,exhibitions_total_rank,653.0
Pál Csaba,exhibitions_total_rank,780.0
Gyarmathy Tihamér,exhibitions_total_rank,811.0
Erhardt Miklos,exhibitions_total_rank,561.0
Kudász Gábor Arion,exhibitions_total_rank,673.0
Megyik János,exhibitions_total_rank,588.0
Horváth Tibor,exhibitions_total_rank,321.0
Csiky Tibor,exhibitions_total_rank,609.0
Konkoly Gyula,exhibitions_total_rank,788.0
Rácmolnár Sándor,exhibitions_total_rank,770.0
Ádám Zoltán,exhibitions_total_rank,824.0
Csurka Eszter,exhibitions_total_rank,839.0
Perneczky Géza,exhibitions_total_rank,619.0
Swierkiewicz Róbert,exhibitions_total_rank,889.0
Bohus Zoltán,exhibitions_total_rank,856.0
Paizs László,exhibitions_total_rank,814.0
Hámos Gusztáv,exhibitions_total_rank,309.0
Vécsei Júlia,exhibitions_total_rank,462.0
Deim Pál,exhibitions_total_rank,648.0
Fodor Dániel János,exhibitions_total_rank,316.0
Mengyán András,exhibitions_total_rank,577.0
Lantos Ferenc,exhibitions_total_rank,796.0
Drozdik Orsolya,exhibitions_total_rank,848.0
Lengyel András,exhibitions_total_rank,732.0
Szabics Ágnes,exhibitions_total_rank,834.0
Szegedy-Maszák Zoltán,exhibitions_total_rank,232.0
Várnagy Tibor,exhibitions_total_rank,659.0
Mátrai Erik,exhibitions_total_rank,424.0
Pauer Gyula,exhibitions_total_rank,493.0
Drozsnyik István,exhibitions_total_rank,844.0
Keserü Károly,exhibitions_total_rank,397.0
Csáji Attila,exhibitions_total_rank,821.0
Koroknai Zsolt,exhibitions_total_rank,702.0
Ladik Katalin,exhibitions_total_rank,73.0
Tarr Hajnalka,exhibitions_total_rank,378.0
Kis Róka Csaba,exhibitions_total_rank,680.0
Nagy Gábor,exhibitions_total_rank,885.0
Csákány István,exhibitions_total_rank,224.0
Molnár Sándor,exhibitions_total_rank,688.0
Sóváradi Valéria,exhibitions_total_rank,744.0
Türk Péter,exhibitions_total_rank,391.0
Bernát András,exhibitions_total_rank,785.0
Baglyas Erika,exhibitions_total_rank,690.0
Kopasz Tamás,exhibitions_total_rank,751.0
Szabó Éva Eszter,exhibitions_total_rank,294.0
Samu Géza,exhibitions_total_rank,867.0
Hetey Katalin,exhibitions_total_rank,773.0
Szarka Péter,exhibitions_total_rank,636.0
Batykó Róbert,exhibitions_total_rank,369.0
Gulyás Gyula,exhibitions_total_rank,610.0
Haász Ágnes,exhibitions_total_rank,790.0
Ménesi Attila,exhibitions_total_rank,643.0
Vető Orsolya Lia,exhibitions_total_rank,286.0
Szalay Lajos,exhibitions_total_rank,865.0
Szász Sándor,exhibitions_total_rank,540.0
Forgács Péter,exhibitions_total_rank,736.0
Rónai Péter,exhibitions_total_rank,836.0
Szombathy Bálint,exhibitions_total_rank,757.0
Várnagy Ildikó,exhibitions_total_rank,833.0
Szörényi Beatrix,exhibitions_total_rank,477.0
Széchy Beáta,exhibitions_total_rank,734.0
Aknay János,exhibitions_total_rank,838.0
Csáki László,exhibitions_total_rank,566.0
Csoszó Gabriella,exhibitions_total_rank,605.0
Gál Andras,exhibitions_total_rank,414.0
Jovánovics Tamás,exhibitions_total_rank,593.0
Kovács Péter,exhibitions_total_rank,893.0
Kecskés Péter,exhibitions_total_rank,837.0
Uglár Csaba,exhibitions_total_rank,479.0
Imre Mariann,exhibitions_total_rank,563.0
Barcsay Jenő,exhibitions_total_rank,729.0
Kőnig Frigyes,exhibitions_total_rank,698.0
Anna Mark,exhibitions_total_rank,764.0
Kovács Péter Balázs [kpb],exhibitions_total_rank,816.0
Ember Sári,exhibitions_total_rank,239.0
Herendi Péter,exhibitions_total_rank,800.0
Schéner Mihály,exhibitions_total_rank,876.0
Féner Tamás,exhibitions_total_rank,882.0
Kovács Endre,exhibitions_total_rank,860.0
Káldi Katalin,exhibitions_total_rank,469.0
François Fiedler,exhibitions_total_rank,738.0
Tölg-Molnár Zoltán,exhibitions_total_rank,797.0
Attalai Gábor,exhibitions_total_rank,401.0
Köves Éva,exhibitions_total_rank,786.0
Kalmár János,exhibitions_total_rank,782.0
Fabricius Anna,exhibitions_total_rank,265.0
Fátyol Viola,exhibitions_total_rank,314.0
Földi Péter,exhibitions_total_rank,853.0
Soós Tamas,exhibitions_total_rank,779.0
Szabó Ádám,exhibitions_total_rank,535.0
Csáky Marianne,exhibitions_total_rank,527.0
Matzon Ákos,exhibitions_total_rank,759.0
Baranyai Levente,exhibitions_total_rank,711.0
Braun András,exhibitions_total_rank,766.0
Valkó László,exhibitions_total_rank,704.0
Vilt Tibor,exhibitions_total_rank,672.0
Jakatics-Szabó Veronika,exhibitions_total_rank,523.0
Solti Gizella,exhibitions_total_rank,697.0
Péreli Zsuzsa,exhibitions_total_rank,823.0
Sejben Lajos,exhibitions_total_rank,694.0
Előd Ágnes,exhibitions_total_rank,612.0
Kis Varsó,exhibitions_total_rank,228.0
Kósa János,exhibitions_total_rank,638.0
Halász Péter Tamás,exhibitions_total_rank,398.0
Czene Márta,exhibitions_total_rank,512.0
Schmal Károly,exhibitions_total_rank,678.0
Ottó László,exhibitions_total_rank,534.0
Július Gyula,exhibitions_total_rank,687.0
Gyémánt László,exhibitions_total_rank,854.0
Szőnyei György,exhibitions_total_rank,501.0
Bódy Gabor,exhibitions_total_rank,235.0
Méhes László,exhibitions_total_rank,531.0
Stefanovits Péter,exhibitions_total_rank,819.0
Gábor Áron,exhibitions_total_rank,701.0
Szenes Zsuzsa,exhibitions_total_rank,679.0
SI-LA-GI,exhibitions_total_rank,661.0
Simonyi Emő,exhibitions_total_rank,812.0
Budahelyi Tibor,exhibitions_total_rank,799.0
Révész László László,exhibitions_total_rank,603.0
Kótai Tamás,exhibitions_total_rank,707.0
Moizer Zsuzsa,exhibitions_total_rank,528.0
Andreas Fogarasi,exhibitions_total_rank,562.0
Detvay Jenő,exhibitions_total_rank,581.0
Pető Hunor,exhibitions_total_rank,652.0
Sebestyén Zoltán,exhibitions_total_rank,433.0
Khoór Lilla,exhibitions_total_rank,362.0
Szemző Zsófia,exhibitions_total_rank,86.0
Frey Krisztián,exhibitions_total_rank,559.0
Lévay Jenő,exhibitions_total_rank,808.0
Szász Lilla,exhibitions_total_rank,520.0
Szöllőssy Enikő,exhibitions_total_rank,745.0
Butak András,exhibitions_total_rank,385.0
Szigeti Gábor Csongor,exhibitions_total_rank,217.0
Szacsvay Pál,exhibitions_total_rank,565.0
Kovács Lola,exhibitions_total_rank,472.0
Baksai József,exhibitions_total_rank,840.0
Deli Ágnes,exhibitions_total_rank,675.0
Hangay Enikő,exhibitions_total_rank,445.0
Buczkó György,exhibitions_total_rank,737.0
Csató József,exhibitions_total_rank,573.0
Erdei Krisztina,exhibitions_total_rank,306.0
Babinszky Csilla,exhibitions_total_rank,642.0
Kelecsényi Csilla,exhibitions_total_rank,567.0
Bullás József,exhibitions_total_rank,459.0
Horváth Roland,exhibitions_total_rank,594.0
Rodolf Hervé,exhibitions_total_rank,645.0
Kristóf Gábor,exhibitions_total_rank,191.0
Varga Éva,exhibitions_total_rank,705.0
Gábor Marianne,exhibitions_total_rank,862.0
Szlaukó László,exhibitions_total_rank,794.0
Schrammel Imre,exhibitions_total_rank,820.0
Szabó Eszter Ágnes,exhibitions_total_rank,491.0
Kováts Borbála,exhibitions_total_rank,720.0
Pacsika Rudolf,exhibitions_total_rank,730.0
Csernus Tibor,exhibitions_total_rank,761.0
Rákóczy Gizella,exhibitions_total_rank,449.0
Veszely Ferenc,exhibitions_total_rank,700.0
Vető János,exhibitions_total_rank,416.0
Chilf Mária,exhibitions_total_rank,305.0
Bálványos Levente,exhibitions_total_rank,171.0
Krizbai Sándor,exhibitions_total_rank,691.0
Lux Antal,exhibitions_total_rank,684.0
Benedek Barna,exhibitions_total_rank,368.0
Lossonczy Tamás,exhibitions_total_rank,762.0
Olajos György,exhibitions_total_rank,809.0
Gergely Nóra,exhibitions_total_rank,615.0
Varga-Amár László,exhibitions_total_rank,845.0
El Kazovszkij,exhibitions_total_rank,497.0
Sipos Eszter,exhibitions_total_rank,287.0
Gróf Ferenc,exhibitions_total_rank,230.0
Bakos Ildikó,exhibitions_total_rank,719.0
Cséfalvay András,exhibitions_total_rank,298.0
Ravasz András,exhibitions_total_rank,510.0
Varga Patrícia Minerva,exhibitions_total_rank,849.0
László Dániel,exhibitions_total_rank,746.0
Tolvaly Ernő,exhibitions_total_rank,722.0
Korniss Péter,exhibitions_total_rank,847.0
Gémes Péter,exhibitions_total_rank,607.0
Magyarósi Éva,exhibitions_total_rank,506.0
Kondor Attila,exhibitions_total_rank,695.0
Orbán György,exhibitions_total_rank,202.0
Frankl Aliona,exhibitions_total_rank,742.0
Kisspál Szabolcs,exhibitions_total_rank,276.0
Kovách Gergő,exhibitions_total_rank,388.0
Kútvölgyi-Szabó Áron,exhibitions_total_rank,304.0
Ézsiás István,exhibitions_total_rank,829.0
Daradics Árpád,exhibitions_total_rank,481.0
Szabó Ottó,exhibitions_total_rank,437.0
Kupcsik Adrián,exhibitions_total_rank,555.0
Nagy Gábor György,exhibitions_total_rank,578.0
Albert Ádám,exhibitions_total_rank,194.0
Vincze Ottó,exhibitions_total_rank,584.0
Szikora Tamás,exhibitions_total_rank,718.0
Radák Eszter,exhibitions_total_rank,486.0
Erőss István,exhibitions_total_rank,575.0
Wolsky András,exhibitions_total_rank,7.0
Győrffy Sándor,exhibitions_total_rank,748.0
Antal Balázs,exhibitions_total_rank,272.0
Major Kamill,exhibitions_total_rank,733.0
Kádár Béla,exhibitions_total_rank,140.0
Igor Buharov,exhibitions_total_rank,12.0
Sass Valéria,exhibitions_total_rank,622.0
Haász Kati,exhibitions_total_rank,83.0
Waliczky Tamás,exhibitions_total_rank,65.0
Czeizel Balázs,exhibitions_total_rank,407.0
Fodor János,exhibitions_total_rank,204.0
Kováts Albert,exhibitions_total_rank,656.0
Czigány Ákos,exhibitions_total_rank,557.0
Brückner János,exhibitions_total_rank,161.0
Szörtsey Gábor,exhibitions_total_rank,532.0
Tandori Dezső,exhibitions_total_rank,778.0
Pataki Ferenc,exhibitions_total_rank,632.0
Kókay Krisztina,exhibitions_total_rank,598.0
Galambos Tamás,exhibitions_total_rank,807.0
Wechter Ákos,exhibitions_total_rank,521.0
Polgár Csaba,exhibitions_total_rank,606.0
Ötvös Zoltán,exhibitions_total_rank,576.0
Papp Oszkár,exhibitions_total_rank,767.0
Király Gábor,exhibitions_total_rank,592.0
Szemadám György,exhibitions_total_rank,813.0
Asszonyi Tamás,exhibitions_total_rank,754.0
Kristóf Krisztián,exhibitions_total_rank,303.0
Gosztola Kitti,exhibitions_total_rank,23.0
Gaál Endre,exhibitions_total_rank,590.0
Minyó Szert Károly,exhibitions_total_rank,537.0
Lendvai Ádám,exhibitions_total_rank,307.0
André Kertész,exhibitions_total_rank,753.0
Fukui Yusuke,exhibitions_total_rank,747.0
Szinyova Gergő,exhibitions_total_rank,251.0
Hajdu Kinga,exhibitions_total_rank,444.0
Loránt Anikó Erzsébet,exhibitions_total_rank,43.0
Vajda Lajos,exhibitions_total_rank,69.0
Nádas Alexandra,exhibitions_total_rank,806.0
Bodóczky István,exhibitions_total_rank,832.0
Máriás István aka Horror Pista,exhibitions_total_rank,422.0
Felsmann István,exhibitions_total_rank,32.0
Péli Barna,exhibitions_total_rank,367.0
Tolnay Imre,exhibitions_total_rank,818.0
Regős István,exhibitions_total_rank,657.0
Hegedűs 2 László,exhibitions_total_rank,507.0
Nagy Barbara,exhibitions_total_rank,430.0
Société Réaliste,exhibitions_total_rank,107.0
Rosta József,exhibitions_total_rank,715.0
Huszánk Szilard,exhibitions_total_rank,587.0
Reich Károly,exhibitions_total_rank,760.0
Gerzson Pál,exhibitions_total_rank,765.0
Németh Géza,exhibitions_total_rank,826.0
Dienes Attila,exhibitions_total_rank,776.0
Major János,exhibitions_total_rank,335.0
Lábass Endre,exhibitions_total_rank,453.0
Szalay Péter,exhibitions_total_rank,300.0
Kele Judit,exhibitions_total_rank,325.0
Hincz Gyula,exhibitions_total_rank,442.0
Bozsó András,exhibitions_total_rank,669.0
Jordi Pallares,exhibitions_total_rank,671.0
Gábor Imre,exhibitions_total_rank,685.0
Havas Bálint,exhibitions_total_rank,716.0
Tasnádi József,exhibitions_total_rank,611.0
Vásárhelyi Zsolt,exhibitions_total_rank,242.0
Soós Nóra,exhibitions_total_rank,360.0
Szabó Ákos,exhibitions_total_rank,463.0
Jokesz Antal,exhibitions_total_rank,322.0
Czóbel Béla,exhibitions_total_rank,817.0
Koós Gábor,exhibitions_total_rank,72.0
Barakonyi Szabolcs,exhibitions_total_rank,646.0
Péter Ágnes,exhibitions_total_rank,451.0
Kungl György,exhibitions_total_rank,674.0
Orosz István,exhibitions_total_rank,663.0
Kárpáti Tamás,exhibitions_total_rank,755.0
Vígh Tamás,exhibitions_total_rank,404.0
Hermann Zoltán,exhibitions_total_rank,721.0
Farkas Ádám,exhibitions_total_rank,617.0
Tamási Claudia,exhibitions_total_rank,600.0
Borsos Lőrinc,exhibitions_total_rank,76.0
Orbán Attila,exhibitions_total_rank,726.0
Bács Emese,exhibitions_total_rank,686.0
Lukoviczky Endre,exhibitions_total_rank,709.0
Mata Attila,exhibitions_total_rank,492.0
Ghyczy Dénes,exhibitions_total_rank,666.0
Kaszás Tamás Tibor,exhibitions_total_rank,410.0
Szabó Ágnes,exhibitions_total_rank,467.0
Hager Ritta,exhibitions_total_rank,613.0
Végh András,exhibitions_total_rank,743.0
Ficzek Ferenc,exhibitions_total_rank,148.0
Nagy István,exhibitions_total_rank,267.0
Kecskeméti Sándor,exhibitions_total_rank,781.0
Pázmándi Antal,exhibitions_total_rank,560.0
Szász György,exhibitions_total_rank,220.0
Magén István,exhibitions_total_rank,468.0
Kaliczka Patrícia,exhibitions_total_rank,30.0
Kelle Antal,exhibitions_total_rank,357.0
Drégely Imre,exhibitions_total_rank,579.0
Tenk László,exhibitions_total_rank,768.0
Misetics Mátyás,exhibitions_total_rank,337.0
Szabó Eszter,exhibitions_total_rank,1.0
Borsos Miklós,exhibitions_total_rank,571.0
Robitz Anikó,exhibitions_total_rank,190.0
Menasági Péter,exhibitions_total_rank,443.0
Lajta Gábor,exhibitions_total_rank,696.0
Thury Levente,exhibitions_total_rank,750.0
Kapitány András,exhibitions_total_rank,227.0
Trapp Dominika,exhibitions_total_rank,210.0
Szentesi Csaba,exhibitions_total_rank,209.0
Faa Balázs,exhibitions_total_rank,273.0
Csorba Simon,exhibitions_total_rank,717.0
Wahorn András,exhibitions_total_rank,98.0
Oravecz Tímea Anita,exhibitions_total_rank,116.0
Szolnoki József,exhibitions_total_rank,21.0
Nemes Judith,exhibitions_total_rank,71.0
Mari Mahr,exhibitions_total_rank,158.0
Molnár Ágnes Éva,exhibitions_total_rank,131.0
Berhidi Mária,exhibitions_total_rank,558.0
Gábor Enikő,exhibitions_total_rank,379.0
